file_name,x,y,width,height,angle
hasil_1660790758.jpg,29.0,30.0
hasil_1660790758.jpg,35.62232971191406,18.90570831298828
hasil_1660790758.jpg,42.0,15.0
hasil_1660790758.jpg,31.0,23.0
hasil_1660790758.jpg,30.0,19.0
hasil_1660790758.jpg,23.0,19.0
hasil_1660790758.jpg,19.103042602539062,18.65036392211914
hasil_1660790758.jpg,50.89759063720703,30.176584243774414
hasil_1660790758.jpg,20.0,21.0
hasil_1660790758.jpg,29.77005386352539,44.986915588378906
hasil_1660790758.jpg,74.0,43.0
hasil_1660790758.jpg,30.647146224975586,20.497766494750977
hasil_1660790758.jpg,158.7015838623047,200.45606994628906
hasil_1660790758.jpg,27.40888786315918,23.06516456604004
hasil_1660790758.jpg,18.0,17.0
hasil_1660790758.jpg,19.0,23.0
hasil_1660790758.jpg,103.1076431274414,48.39398193359375
hasil_1660790758.jpg,86.91387176513672,72.88772583007812
hasil_1660790758.jpg,18.0,25.0
hasil_1660790758.jpg,167.35748291015625,81.34352111816406
hasil_1660790758.jpg,67.07658386230469,100.7930908203125
hasil_1660790758.jpg,24.0,30.0
hasil_1660790758.jpg,17.0,18.0
hasil_1660790758.jpg,17.099292755126953,17.384281158447266
hasil_1660790758.jpg,19.0,19.0
hasil_1660790758.jpg,42.482330322265625,64.73270416259766
hasil_1660790759.jpg,114.3843994140625,89.7436752319336
hasil_1660790759.jpg,49.05080032348633,19.206640243530273
hasil_1660790759.jpg,12.860123634338379,30.94650650024414
hasil_1660790759.jpg,34.389461517333984,25.175212860107422
hasil_1660790759.jpg,44.38691329956055,30.778724670410156
hasil_1660790759.jpg,21.780344009399414,42.70365905761719
hasil_1660790759.jpg,26.574373245239258,52.63058090209961
hasil_1660790759.jpg,23.725631713867188,63.24711990356445
hasil_1660790759.jpg,19.0,19.0
hasil_1660790759.jpg,19.0,18.0
hasil_1660790759.jpg,16.0,17.0
hasil_1660790759.jpg,30.0,24.0
hasil_1660790759.jpg,247.21739196777344,51.551300048828125
hasil_1660790759.jpg,52.73390197753906,55.78784942626953
hasil_1660790759.jpg,21.890817642211914,23.880891799926758
hasil_1660790759.jpg,45.0,9.0
hasil_1660790759.jpg,16.0,41.0
hasil_1660790759.jpg,34.85884094238281,9.30081558227539
hasil_1660790759.jpg,7.087655544281006,81.17485809326172
hasil_1660790759.jpg,16.0,17.0
hasil_1660790759.jpg,32.0,25.0
hasil_1660790759.jpg,62.0,26.0
hasil_1660790759.jpg,9.909443855285645,84.00592803955078
hasil_1660790759.jpg,120.76287841796875,120.72918701171875
hasil_1660790759.jpg,227.92462158203125,115.0871353149414
hasil_1660790760.jpg,146.0,235.0
hasil_1660790760.jpg,144.0,325.0
